step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,227,0,86,53,280,0,1517.0,6.682819383259912,6.19231515503798,5,127.0,0.3776292302216481,14,398.0,0.3545327133799409,0,8.0,0.8038593281344607,1,1.0,0.4302108185391518,12,148.0,0.15187562510837063,15,312.0,0.06614747118691465,0,0.0,0.8801662951931718,4,25.0,0.18078492485075304,0,0.0,0.9610315263562498,0,0.0,0.9681689244999165,7,157.0,0.21079479535796058,2,6.0,0.4463921449310396,0,6.0,0.5908555910080268,6,101.0,0.472342221730714,19,524.0,0.274501915071395,1,4.0,0.6470561588526332,86,1817.0
110.0,229,0,85,67,296,0,1606.0,7.013100436681222,5.701888442116167,2,88.0,0.40036198698021686,16,470.0,0.27158143654815664,1,10.0,0.554174707945974,0,2.0,0.6853626032494571,8,150.0,0.30358170229560305,9,308.0,0.30857472243663214,0,0.0,0.9056768907227033,4,47.0,0.07684522064898117,0,0.0,0.958003379757167,0,0.0,0.9473103620265865,13,211.0,0.12766487100776405,0,6.0,0.44948575893230214,0,4.0,0.7726373914961152,10,141.0,0.196019784384343,21,626.0,0.24516727617816345,1,9.0,0.7600313514947489,85,2072.0
115.0,232,0,90,80,312,0,1724.0,7.431034482758621,6.283125608737596,7,106.0,0.3734227124156511,20,558.0,0.14978246281799043,7,30.0,0.5242392813040795,0,0.0,0.9846309303108006,0,71.0,0.5514420308863601,1,199.0,0.6413344318368394,1,7.0,0.6867056743902689,0,29.0,0.6716798087052762,0,0.0,0.9787452584596059,0,0.0,0.9613284248868581,17,291.0,0.27954697076787954,1,5.0,0.6005817546206317,0,4.0,0.8878405787393819,11,196.0,0.28701832543509587,24,738.0,0.0962663225441652,1,14.0,0.4746966077157803,90,2248.0
120.0,235,0,106,85,320,0,2202.0,9.370212765957447,5.566995798900092,13,161.0,0.22387266766640118,22,667.0,0.11172881305780517,7,61.0,0.3709240020298962,0,0.0,0.636831001301942,2,74.0,0.5316049255542936,1,173.0,0.4713513918914495,2,15.0,0.7565861551552414,0,2.0,0.8721064350770833,0,0.0,0.93723134776345,0,0.0,0.9551403344923,19,383.0,0.3141241193540161,3,15.0,0.40054492896291216,0,4.0,0.912359838849826,11,251.0,0.2104658680829226,25,859.0,0.035564334908612466,1,19.0,0.0,106,2684.0
125.0,248,0,122,88,336,0,2726.0,10.991935483870968,5.020160770779542,16,239.0,0.2472332040928362,22,777.0,0.1479178105230388,7,98.0,0.16064464011939458,3,9.0,0.5813671131571494,7,99.0,0.2988457679598535,6,194.0,0.12209645966310508,0,2.0,0.6843437784617192,0,0.0,0.9451855891859706,0,0.0,0.9502384611518363,0,0.0,0.9395284239253104,21,484.0,0.2463453980570818,0,14.0,0.45635482061887606,2,3.0,0.5690343933350742,11,306.0,0.3631082499240036,27,989.0,0.13173680951407682,0,4.0,0.49255126043101205,122,3218.0
130.0,260,0,137,92,352,0,2966.0,11.407692307692308,5.097943348628753,19,329.0,0.2456451456671946,16,734.0,0.17360034586621642,7,137.0,0.18923101645468346,0,4.0,0.6088046593607388,13,155.0,0.19453390660084796,14,250.0,0.0015159490763651435,5,17.0,0.49725920669921425,0,0.0,0.9000278038897085,0,4.0,0.7805976897610442,0,0.0,0.9541649070079519,23,596.0,0.17580834276909407,0,0.0,0.78203613402683,0,4.0,0.7253930079683752,11,361.0,0.36860035526366025,29,1128.0,0.21277411833932947,0,4.0,0.906813658464769,137,3723.0
135.0,257,0,133,103,360,0,3065.0,11.926070038910506,4.820485984235554,21,429.0,0.20381081435302859,8,525.0,0.2788386585588793,1,109.0,0.5332783398911592,0,4.0,0.5902343515525965,15,227.0,0.15906855979385398,9,233.0,0.06487620321878078,6,48.0,0.20338935530406482,1,6.0,0.6910533121879153,0,4.0,0.8099001767170756,0,0.0,0.9422970391642697,25,717.0,0.12277362810799716,1,1.0,0.34872258862372235,1,3.0,0.7013463348963694,15,423.0,0.2043396060820548,30,1276.0,0.2091570820208025,0,4.0,0.9021185914540103,133,4009.0
140.0,260,0,124,116,376,0,3151.0,12.11923076923077,4.929995623644237,22,537.0,0.21500839996587068,3,488.0,0.30341688731854627,0,23.0,0.8355666100073762,2,8.0,0.633787313577977,16,306.0,0.2714620245408134,0,124.0,0.48021559843882144,6,78.0,0.4487839780892282,0,4.0,0.9076589143250028,1,9.0,0.7428850915767032,0,0.0,0.95690632540705,27,847.0,0.12511182371335738,3,16.0,0.15012621644580104,1,8.0,0.476339580982348,11,384.0,0.18936527397303013,32,1434.0,0.12298501339700686,0,0.0,0.8455076160740623,124,4266.0
145.0,270,0,125,122,392,0,3440.0,12.74074074074074,4.734147576608019,24,654.0,0.17872728109252284,7,516.0,0.25678977880605647,0,2.0,0.6020874729830464,3,21.0,0.6675546660890291,19,395.0,0.32773158852472545,2,85.0,0.5868892452363313,0,60.0,0.5742710699112136,1,10.0,0.30049943491948367,2,9.0,0.4335855343564194,0,0.0,0.9436619720864525,29,986.0,0.1667341875018592,0,8.0,0.8102892549933085,1,3.0,0.30777916061007615,3,202.0,0.3542130713305469,34,1601.0,0.06166280007367323,0,4.0,0.4157874969802628,125,4556.0
150.0,275,1,143,124,399,0,4053.0,14.738181818181818,4.630880338068555,26,779.0,0.14634189217833996,14,575.0,0.15920665219221186,0,0.0,1.0,1,13.0,0.37290010354792397,21,494.0,0.24007107751027792,6,105.0,0.45248560089736617,0,4.0,0.6311865981482901,0,15.0,0.5349941938652346,6,26.0,0.3203457140028176,0,0.0,0.9533061964242663,31,1134.0,0.11928438033761107,0,4.0,0.9242896163682959,1,10.0,0.7321189825418476,1,163.0,0.41751715648399135,36,1777.0,0.07586990418482956,0,4.0,0.9228366095417372,143,5103.0
