step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,240,0,32,176,416,0,148.0,0.6166666666666667,8.786486328743225,0,4.0,0.6252181337508209,6,35.0,0.36510858656276174,0,4.0,0.8404359502711636,0,30.0,0.725061055143314,1,1.0,0.7306683293817287,3,74.0,0.3673591508385644,0,8.0,0.8169873602120349,2,10.0,0.08660276807723621,3,20.0,0.4932988876091647,3,12.0,0.6502296335425779,5,31.0,0.5724021599985805,3,18.0,0.47243557712924406,1,12.0,0.7607405252873132,2,22.0,0.6965342372535146,1,11.0,0.7144670045505188,2,13.0,0.7145107849031592,32,305.0
160.0,240,0,29,192,432,0,135.0,0.5625,8.85758847559389,3,8.0,0.560217524014085,2,40.0,0.6120275138436816,1,3.0,0.4928250298934322,0,0.0,0.6551593324271056,2,9.0,0.5240589002206236,1,35.0,0.36323003633687634,0,4.0,0.8391807104613257,4,28.0,0.5059950096481493,0,16.0,0.5212132324313133,0,6.0,0.4987391102732025,6,50.0,0.37706687858377474,2,22.0,0.5045598284424412,2,11.0,0.6733237436740689,1,8.0,0.6803080541981271,2,6.0,0.7796388796955008,3,26.0,0.7356916968350791,29,272.0
165.0,233,0,34,207,440,0,140.0,0.6008583690987125,8.66157332910429,0,7.0,0.6011926670782342,3,19.0,0.6563928510423689,2,12.0,0.6204438583228127,0,0.0,0.8212262115355855,0,5.0,0.7769736687126719,3,29.0,0.44896639857256015,2,4.0,0.5802279971841362,1,24.0,0.717034338947071,1,6.0,0.7457474506085601,2,13.0,0.7659657124904801,5,57.0,0.2686106715316022,3,22.0,0.2790180595767024,2,17.0,0.7098672091978194,1,11.0,0.8104421007368268,4,17.0,0.6054672180785124,5,39.0,0.2665116142462679,34,282.0
170.0,235,0,41,221,456,0,181.0,0.7702127659574468,7.954778398156699,2,6.0,0.7070578891220191,2,15.0,0.4241570485265361,0,2.0,0.8921104248289261,3,4.0,0.5459175632937601,0,2.0,0.9144367344542624,8,55.0,0.5725537574506487,6,26.0,0.1924920450763068,1,13.0,0.5576426868181179,0,4.0,0.7733659162623967,0,4.0,0.7768657763768716,2,27.0,0.6111644030032797,2,27.0,0.4882709730614804,2,8.0,0.6284535715031592,0,8.0,0.6680693635782575,3,19.0,0.38607321505099884,10,87.0,0.1057274191460426,41,307.0
175.0,239,0,51,233,472,0,264.0,1.104602510460251,8.088168672802308,4,20.0,0.644352948119031,8,37.0,0.3232008762377331,0,4.0,0.7203211638859457,4,25.0,0.5078288093943059,0,0.0,0.8715233691621137,8,95.0,0.46076010741561946,4,46.0,0.38643870110395756,2,15.0,0.3479836259674711,1,5.0,0.5906113139449212,2,6.0,0.5978208273229385,2,9.0,0.654455099235497,0,10.0,0.8059386860279527,3,21.0,0.645744410533883,2,11.0,0.728273612408552,6,32.0,0.39519248132147544,5,94.0,0.5067650666066493,51,430.0
180.0,238,0,33,242,480,0,200.0,0.8403361344537815,7.9414038502905155,0,10.0,0.5615075243350489,3,51.0,0.394762238275422,2,11.0,0.5789033496249901,1,19.0,0.5817176071465423,1,5.0,0.4952132866173918,12,146.0,0.061491711736502905,2,26.0,0.5267085811442805,1,12.0,0.36518794399365156,0,5.0,0.5404508724320869,1,6.0,0.4810031047706351,5,26.0,0.542814994500342,2,17.0,0.5938937806929822,0,13.0,0.6645803440232276,3,13.0,0.6019683178489147,0,32.0,0.588689047862805,0,47.0,0.6749841226833379,33,439.0
185.0,248,0,40,248,496,0,212.0,0.8548387096774194,8.324592170218313,3,10.0,0.6447252834461601,1,23.0,0.6988302086248114,3,25.0,0.7650171319037127,1,6.0,0.5405404226332462,0,6.0,0.79041094268422,10,159.0,0.15844466152425998,2,24.0,0.41088380814121406,3,16.0,0.38484170548995095,2,8.0,0.6461120118986018,1,10.0,0.8288413736897006,3,26.0,0.32900532567277974,3,31.0,0.28224147106733494,2,9.0,0.7445943538648406,3,22.0,0.6340937843470471,3,13.0,0.6616668113854256,0,26.0,0.33502009012895406,40,414.0
190.0,240,0,38,272,512,0,174.0,0.725,8.177547541386733,0,6.0,0.6960281259899057,2,15.0,0.6957960596194446,2,16.0,0.5837084523710868,1,7.0,0.3845245083197327,0,4.0,0.9100345298359667,1,106.0,0.6045030628809128,2,38.0,0.5783500423357617,7,45.0,0.3412093498372964,0,10.0,0.7630426230712004,1,5.0,0.7547569054268335,6,24.0,0.3580764940621832,3,27.0,0.43469237065831734,0,4.0,0.6024409293884795,2,18.0,0.507936135508649,5,27.0,0.5271868500924184,6,52.0,0.09108250319897265,38,404.0
195.0,235,0,34,285,520,0,127.0,0.5404255319148936,7.697052052544616,1,3.0,0.6436017651236019,0,8.0,0.45915406749571674,7,32.0,0.2774805945097814,2,17.0,0.7024273190251125,0,0.0,0.7815448328668397,2,86.0,0.4835359374537857,0,8.0,0.8728880049835178,6,58.0,0.0944041934316452,1,5.0,0.6227756850818462,2,11.0,0.4796345962859603,2,36.0,0.5010962474296387,0,16.0,0.6547981236466007,2,12.0,0.7302241038884986,3,21.0,0.5890787725485395,1,26.0,0.39701463876006954,5,64.0,0.3950617989516438,34,403.0
200.0,240,0,35,296,536,0,138.0,0.575,8.058960432199514,1,2.0,0.7382755474960152,5,21.0,0.34929195974706967,3,44.0,0.41232254618826597,1,8.0,0.7253234421162462,2,5.0,0.653631551419255,7,108.0,0.055244417059956766,0,4.0,0.8980895331171755,0,37.0,0.517755759411229,0,6.0,0.44601446708408415,0,10.0,0.5042846981850337,5,29.0,0.58092837412096,4,20.0,0.5399355231675959,2,8.0,0.597927505758515,3,38.0,0.5752148675356087,2,14.0,0.6773934355220929,0,31.0,0.700810719333374,35,385.0
